CATEGORY,SCRIPTS_FILE,CANONICAL_FILE,DIFF_LINES
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_latest_consistency_check.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_latest_consistency_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_load_ws_jsonl_to_postgres.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_load_ws_jsonl_to_postgres.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_cost_model_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_cost_model_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_cost_model_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_cost_model_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_judgment_final_audit.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_judgment_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_judgment_final_audit_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_judgment_final_audit_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_market_friction_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_market_friction_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_market_friction_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_market_friction_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_risk_envelope_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_risk_envelope_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_risk_envelope_gate.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_risk_envelope_gate.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trade_eligibility_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trade_eligibility_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trade_eligibility_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trade_eligibility_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trade_eligibility_handoff_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trade_eligibility_handoff_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trade_eligibility_handoff_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trade_eligibility_handoff_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trigger_model_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trigger_model_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_local_trigger_model_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_local_trigger_model_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_mainline_cleanup_helpers.py,program_code/exchange_connectors/bybit_connector/misc_tools/bybit_mainline_cleanup_helpers.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_manual_approval_packet.py,program_code/trade_executor/bybit_decision_lease/bybit_manual_approval_packet.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_manual_approval_packet_contract_check.py,program_code/trade_executor/bybit_decision_lease/bybit_manual_approval_packet_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_manual_approval_packet_final_audit.py,program_code/trade_executor/bybit_decision_lease/bybit_manual_approval_packet_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_decision.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_decision.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_decision_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_decision_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_final_audit.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_policy.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_policy.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_policy_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_policy_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_runtime.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_runtime.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_model_router_runtime_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_model_router_runtime_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_next_phase_handoff.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_next_phase_handoff.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_normalize_latest_snapshot_to_postgres.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_normalize_latest_snapshot_to_postgres.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_observer_acceptance_check.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_observer_acceptance_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_observer_pipeline.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_observer_pipeline.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_observer_verdict_to_postgres.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_observer_verdict_to_postgres.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_operator_ack_shadow.py,program_code/trade_executor/bybit_decision_lease/bybit_operator_ack_shadow.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_operator_ack_shadow_contract_check.py,program_code/trade_executor/bybit_decision_lease/bybit_operator_ack_shadow_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_operator_ack_shadow_final_audit.py,program_code/trade_executor/bybit_decision_lease/bybit_operator_ack_shadow_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_paper_order_lifecycle_skeleton_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_paper_order_lifecycle_skeleton_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_paper_order_lifecycle_skeleton_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_paper_order_lifecycle_skeleton_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_paper_position_balance_projection_skeleton_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_paper_position_balance_projection_skeleton_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_paper_position_balance_projection_skeleton_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_paper_position_balance_projection_skeleton_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_pretrade_risk_integration_skeleton_builder.py,program_code/risk_control/bybit_local_models_and_risk/bybit_pretrade_risk_integration_skeleton_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_pretrade_risk_integration_skeleton_contract_check.py,program_code/risk_control/bybit_local_models_and_risk/bybit_pretrade_risk_integration_skeleton_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_account_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_account_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_execution_history_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_execution_history_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_order_history_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_order_history_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_positions_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_positions_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_readonly_precheck.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_readonly_precheck.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_rest_preflight_guard.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_rest_preflight_guard.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_ws_listener.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_ws_listener.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_ws_smoke_test.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_ws_smoke_test.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_private_ws_smoke_test_v2.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_private_ws_smoke_test_v2.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_public_connectivity_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_public_connectivity_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_public_connectivity_status_writer.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_public_connectivity_status_writer.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_public_microstructure_builder.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_public_microstructure_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_public_microstructure_contract_check.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_public_microstructure_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_final_audit.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_final_audit_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_final_audit_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_gate.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_gate.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_gate_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_gate_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_policy.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_policy.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_policy_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_policy_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_runtime.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_runtime.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_query_budget_runtime_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_query_budget_runtime_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_readonly_audit.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_readonly_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_readonly_final_summary.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_readonly_final_summary.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_readonly_preflight.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_readonly_preflight.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_readonly_status_writer.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_readonly_status_writer.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_revision2_master_regression_check.py,program_code/exchange_connectors/bybit_connector/misc_tools/bybit_revision2_master_regression_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_revision2_master_regression_contract_check.py,program_code/exchange_connectors/bybit_connector/misc_tools/bybit_revision2_master_regression_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_runtime_state_resolver.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/bybit_runtime_state_resolver.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_snapshot_to_postgres.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_snapshot_to_postgres.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_acceptance_suite.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_acceptance_suite.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_decision_builder.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_decision_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_decision_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_decision_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_final_audit.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_handoff.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_handoff.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_input_builder.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_input_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_input_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_input_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_policy_builder.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_policy_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_policy_contract_check.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_policy_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_thought_gate_regression_summary.py,program_code/ai_agents/bybit_thought_gate/bybit_thought_gate_regression_summary.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_audit_trail_builder.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_audit_trail_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_audit_trail_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_audit_trail_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_chapter_consistency_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_chapter_consistency_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_chapter_consistency_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_chapter_consistency_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_checkpoint_builder.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_checkpoint_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_checkpoint_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_checkpoint_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_final_audit.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_final_audit.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_final_audit_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_final_audit_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_handoff.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_handoff.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_handoff_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_handoff_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_replay_matrix.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_replay_matrix.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_replay_matrix_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_replay_matrix_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_summary.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_summary.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_engine_summary_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_engine_summary_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_rule_layer_builder.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_rule_layer_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_rule_layer_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_rule_layer_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_state_graph_builder.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_state_graph_builder.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_state_graph_consistency_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_state_graph_consistency_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_state_graph_consistency_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_state_graph_consistency_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_transition_state_graph_contract_check.py,program_code/trading_strategy/bybit_event_driven/bybit_transition_state_graph_contract_check.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/bybit_ws_smoke_to_postgres.py,program_code/exchange_connectors/bybit_connector/io_and_persistence/bybit_ws_smoke_to_postgres.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/cleanup_legacy_ai_env.py,helper_scripts/maintenance_scripts/bybit_connector/cleanup_legacy_ai_env.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/repair_i10_stage_source_aliases.py,helper_scripts/maintenance_scripts/bybit_connector/repair_i10_stage_source_aliases.py,
WRAPPER,program_code/exchange_connectors/bybit_connector/scripts/run_bybit_observer_cycle.py,program_code/exchange_connectors/bybit_connector/readonly_observer_pipeline/run_bybit_observer_cycle.py,
